 2.800	 2.800	 1.000	 4.291	 6.194
 2.825	 2.825	 1.000	 4.443	 5.946
 2.850	 2.850	 1.000	 4.588	 5.698
 2.875	 2.875	 1.000	 4.728	 5.449
 2.900	 2.900	 1.000	 4.861	 5.201
 2.925	 2.925	 1.000	 4.988	 4.953
 2.950	 2.950	 1.000	 5.109	 4.704
 2.975	 2.975	 1.000	 5.223	 4.456
 3.000	 3.000	 1.000	 5.331	 4.208
 3.025	 3.025	 1.000	 5.434	 3.959
 3.050	 3.050	 1.000	 5.529	 3.711
 3.075	 3.075	 1.000	 5.619	 3.463
 3.100	 3.100	 1.000	 5.703	 3.214
 3.125	 3.125	 1.000	 5.780	 2.966
 3.150	 3.150	 1.000	 5.851	 2.718
 3.175	 3.175	 1.000	 5.916	 2.469
 3.200	 3.200	 1.000	 5.974	 2.221
 3.225	 3.225	 1.000	 6.027	 1.973
 3.250	 3.250	 1.000	 6.073	 1.724
 3.275	 3.275	 1.000	 6.113	 1.476
 3.300	 3.300	 1.000	 6.147	 1.228
 3.325	 3.325	 1.000	 6.174	 0.979
 3.350	 3.350	 1.000	 6.196	 0.731
 3.375	 3.375	 1.000	 6.211	 0.483
 3.400	 3.400	 1.000	 6.220	 0.234
 3.425	 3.425	 1.000	 6.223	-0.014
 3.450	 3.450	 1.000	 6.219	-0.263
 3.475	 3.475	 1.000	 6.210	-0.511
 3.500	 3.500	 1.000	 6.194	-0.759
 3.525	 3.525	 1.000	 6.172	-1.008
 3.550	 3.550	 1.000	 6.143	-1.256
 3.575	 3.575	 1.000	 6.109	-1.504
 3.600	 3.600	 1.000	 6.068	-1.753
 3.625	 3.625	 1.000	 6.021	-2.001
 3.650	 3.650	 1.000	 5.968	-2.249
 3.675	 3.675	 1.000	 5.909	-2.498
 3.700	 3.700	 1.000	 5.843	-2.746
 3.725	 3.725	 1.000	 5.772	-2.994
 3.750	 3.750	 1.000	 5.694	-3.243
 3.775	 3.775	 1.000	 5.610	-3.491
 3.800	 3.800	 1.000	 5.519	-3.739
 3.825	 3.825	 1.000	 5.423	-3.988
 3.850	 3.850	 1.000	 5.320	-4.236
 3.875	 3.875	 1.000	 5.211	-4.484
 3.900	 3.900	 1.000	 5.096	-4.733
 3.925	 3.925	 1.000	 4.974	-4.981
 3.950	 3.950	 1.000	 4.847	-5.229
 3.975	 3.975	 1.000	 4.713	-5.478
 4.000	 4.000	 1.000	 4.573	-5.726
 4.025	 4.025	 1.000	 4.427	-5.974
 4.050	 4.050	 1.000	 4.274	-6.223
 4.075	 4.075	 1.000	 4.115	-6.471
 4.100	 4.100	 1.000	 3.951	-6.719
 4.125	 4.125	 1.000	 3.779	-6.968
 4.150	 4.150	 1.000	 3.602	-7.216
 4.175	 4.175	 1.000	 3.419	-7.464
 4.200	 4.200	 1.000	 3.229	-7.713
 4.225	 4.225	 1.000	 3.033	-7.961
 4.250	 4.250	 1.000	 2.831	-8.209
